3006089,3188
3006090,4356
3006121,17390
3006129,592
3006131,7125
3006136,606
3006137,1641
3006138,862
3006140,656
3006152,10128
3006154,982
3006161,3571
3006170,4970
3006172,821
3006183,2671
3006188,1194
3006189,561
3006196,1278
3006200,1187
3006202,7248
3006205,2213
3006207,3625
3006209,964
3006211,810
3006215,1973
3006219,1215
3006262,1452
3006265,1358
3006269,805
3006283,27253
3006285,3128
3006292,663
3006293,2159
3006313,1192
3006320,6791
3006330,3767
3006349,1297
3006358,1317
3006363,1635
3006369,734
3006380,2650
3006387,5311
3006399,642
3006414,62330
3006430,3238
3006436,735
3006438,826
3006439,1320
3006441,506
3006442,659
3006444,905
3006454,3744
3006458,1153
3006477,784
3006497,1464
3006499,928
3006502,2058
3006507,553
3006511,976
3006524,1109
3006526,554
3006530,1270
3006531,6289
3006534,1091
3006536,971
3006543,1115
3006570,1852
3006572,1546
3006574,768
3006616,628
3006617,1077
3006627,1426
3006632,675
3006633,595
3006640,893
3006643,536
3006663,650
3006676,670
3006689,853
3006690,4636
3006693,1405
3006699,2713
3006700,502
3006701,2086
3006704,2041
3006705,1091
3006711,1265
3006725,792
3006735,567
3006739,1652
3006742,913
3006751,1392
3006755,3067
3006757,530
3006758,3405
3006767,59410
3006770,10026
3006771,1429
3006775,1553
3006780,1791
3006787,76810
3006790,583
3006793,3426
3006794,929
3006795,1025
3006796,1063
3006797,733
3006798,2956
3006800,535
3006801,2780
3006805,929
3006806,3051
3006807,852
3006865,679
3006867,503
3006871,828
3006876,9151
3006877,1023
3006885,1664
3006888,729
3006889,3140
3006899,505
3006928,8934
3006929,2207
3006930,7997
3006958,2126
3006961,782
3006978,878
3006979,4651
3006986,836
3006995,1207
3006999,1068
3007004,1167
3007017,4629
3007037,1468
3007041,771
3007044,1068
3007048,2135
3007064,6768
3007076,1572
3007082,3556
3007094,739
3007097,664
3007101,1939
3007102,11826
3007106,976
3007112,607
3007116,3384
3007118,1330
3007119,517
3007144,824
3007160,2221
3007174,1499
3007195,2252
3007207,635
3007213,3982
3007215,1005
3007221,17787
3007243,1269
3007259,2239
3007262,2711
3007264,867
3007326,858
3007327,2308
3007328,584
3007339,1187
3007351,926
3007352,645
3007365,632
3007401,6253
3007442,726
3007443,5502
3007451,3495
3007461,3509
3007471,1199
3007475,687
3007477,28688
3007478,521
3007481,1474
3007488,2282
3007489,1184
3007491,551
3007494,781
3007496,3269
3007498,639
3007504,1680
3007506,1063
3007508,5765
3007514,667
3007516,1167
3007517,621
3007531,715
3007535,1373
3007538,598
3007539,2365
3007541,2629
3007544,696
3007549,871
3007552,1133
3007553,1346
3007555,547
3007559,900
3007560,1034
3007562,539
3007570,1638
3007581,1021
3007582,4191
3007588,905
3007592,1443
3007601,1706
3007609,21473
3007610,4686
3007618,523
3007620,559
3007622,6606
3007631,572
3007636,2195
3007637,2145
3007643,820
3007647,609
3007648,881
3007652,963
3007655,678
3007663,7000
3007666,6822
3007668,838
3007673,1688
3007675,702
3007680,8638
3007681,636
3007685,579
3007687,2064
3007689,1411
3007690,797
3007691,7102
3007692,725
3007693,2168
3007694,3490
3007696,1119
3007715,2015
3007725,955
3007729,4034
3007730,3997
3007734,672
3007736,843
3007748,908
3007755,944
3007772,654
3007780,5168
3007785,596
3007794,24352
3007803,1442
3007804,745
3007806,1209
3007807,739
3007808,1785
3007809,678
3007816,515
3007818,1567
3007819,615
3007820,922
3007825,1021
3007830,4015
3007833,569
3007835,546
3007837,947
3007838,902
3007841,1344
3007842,8747
3007844,768
3007845,1642
3007854,851
3007858,2270
3007861,600
3007869,560
3007873,1946
3007874,16052
3007878,1568
3007880,877
3007881,553
3007882,1029
3007883,1028
3007885,3082
3007889,1314
3007902,1434
3007903,2308
3007909,1019
3007912,7031
3007919,1264
3007921,709
3007926,849
3007950,1752
3007951,1052
3007957,5190
3007959,776
3007963,7185
3007969,689
3007970,3126
3007971,677
3007972,2010
3007973,2077
3007998,13499
3007999,1647
3008000,1203
3008010,517
3008013,581
3008014,1810
3008020,4426
3008024,2033
3008037,2555
3008040,1860
3008041,1301
3008050,983
3008052,2257
3008057,849
3008074,8540
3008080,2187
3008081,563
3008083,516
3008096,6012
3008107,2124
3008116,810
3008120,865
3008131,2773
3008133,2372
3008140,3808
3008141,847
3008157,689
3008166,2020
3008176,1548
3008177,3085
3008185,1113
3008186,1613
3008189,2147
3008192,1173
3008193,1069
3008198,5057
3008199,959
3008208,8084
3008218,28613
3008225,12344
3008227,575
3008237,843
3008249,2670
3008255,982
3008256,627
3008273,673
3008274,1104
3008300,1246
3008303,1171
3008304,520
3008308,1815
3008316,511
3008321,2453
3008353,1916
3008362,1262
3008366,685
3008367,807
3008377,1170
3008379,23572
3008391,3637
3008397,659
3008409,527
3008415,519
3008418,3918
3008421,1235
3008423,1450
3008426,2256
3008429,519
3008432,9471
3008457,511
3008463,6573
3008466,665
3008469,3152
3008470,1518
3008483,1156
3008502,1142
3008511,626
3008532,1804
3008535,681
3008539,2036
3008571,1122
3008576,1161
3008583,802
3008599,585
3008607,2855
3008611,2206
3008623,663
3008627,706
3008628,1090
3008630,961
3008635,565
3008636,1543
3008639,568
3008651,790
3008662,2392
3008665,3879
3008680,3964
3008682,910
3008683,887
3008684,2043
3008685,746
3008687,532
3008701,653
3008703,623
3008705,1589
3008710,704
3008719,2046
3008720,605
3008753,1379
3008754,1520
3008758,1810
3008759,3872
3008782,614
3008809,4047
3008820,2629
3008822,517
3008825,1317
3008838,951
3008841,647
3008851,654
3008854,1559
3008857,4552
3008860,770
3008861,1545
3008880,513
3008884,1314
3008893,830
3008909,575
3008914,1315
3008916,942
3008923,671
3008958,677
3008962,575
3008977,2474
3008981,7335
3009015,5045
3009025,612
3009038,1164
3009047,540
3009050,5327
3009052,6987
3009054,1418
3009056,740
3009057,1355
3009069,1882
3009071,20649
3009073,6454
3009078,1591
3009083,623
3009086,5117
3009101,534
3009120,758
3009123,632
3009125,1465
3009150,6626
3009153,2689
3009163,1749
3009168,3826
3009169,26385
3009188,2447
3009193,1777
3009194,770
3009196,1169
3009223,28257
3009239,2453
3009256,4649
3009258,900
3009264,884
3009266,2143
3009287,1587
3009289,2799
3009293,705
3009296,987
3009313,4335
3009315,1099
3009341,560
3009348,2333
3009352,2955
3009390,1686
3009395,2500
3009397,567
3009436,2933
3009438,2001
3009443,18536
3009445,1107
3009447,742
3009449,735
3009467,1124
3009469,636
3009471,544
3009472,724
3009477,845
3009481,9443
3009483,922
3009484,7178
3009485,2359
3009486,7372
3009487,582
3009488,1072
3009490,4567
3009491,721
3009493,588
3009494,10201
3009495,520
3009496,4051
3009503,776
3009506,625
3009508,1694
3009516,4362
3009523,520
3009526,2880
3009534,585
3009553,972
3009566,6918
3009575,6646
3009581,645
3009622,948
3009638,1203
3009639,1123
3009652,1116
3009663,2596
3009683,1310
3009693,621
3009699,1814
3009703,602
3009706,637
3009710,3050
3009713,606
3009716,4649
3009717,982
3009721,6348
3009728,569
3009729,676
3009731,1678
3009732,2094
3009734,725
3009747,785
3009748,573
3009751,584
3009769,724
3009791,17905
3009797,706
3009804,2069
3009805,2581
3009813,945
3009815,1130
3009822,7590
3009824,37287
3009853,505
3009871,795
3009873,1272
3009879,4555
3009887,516
3009905,837
3009922,1393
3009927,713
3009940,797
3009952,629
3009974,573
3009978,6987
3010000,1171
3010004,2241
3010008,502
3010014,2162
3010025,33113
3010038,600
3010040,5220
3010044,704
3010059,596
3010071,542
3010090,692
3010091,665
3010092,4253
3010112,695
3010152,569
3010154,4687
3010161,2649
3010176,863
3010181,1633
3010199,677
3010201,5460
3010214,523
3010222,772
3010226,2113
3010233,510
3010235,1529
3010237,18481
3010239,4249
3010249,652
3010252,1350
3010254,3245
3010257,677
3010258,653
3010260,774
3010262,955
3010265,9532
3010268,617
3010271,14623
3010273,1785
3010278,1148
3010281,2201
3010284,629
3010285,1067
3010288,856
3010293,735
3010297,757
3010300,550
3010304,727
3010312,2467
3010315,3042
3010316,1268
3010318,620
3010321,1997
3010322,602
3010327,907
3010329,824
3010332,1358
3010335,540
3010342,808
3010344,2592
3010346,634
3010351,1258
3010357,1165
3010363,833
3010366,517
3010367,931
3010368,3183
3010369,3621
3010371,1566
3010372,2626
3010382,837
3010384,877
3010385,569
3010396,4595
3010398,855
3010400,1614
3010402,519
3010408,654
3010410,664
3010413,702
3010414,1078
3010448,968
3010458,754
3010460,1205
3010483,2858
3010484,681
3010485,823
3010515,1193
3010518,851
3010523,1211
3010524,810
3010528,829
3010529,21539
3010530,1126
3010531,886
3010534,613
3010541,1227
3010558,1048
3010566,2832
3010580,2351
3010605,1360
3010607,1591
3010609,2107
3010619,2126
3010622,650
3010626,3410
3010631,542
3010633,574
3010634,1808
3010660,786
3010672,781
3010684,613
3010685,2596
3010693,949
3010694,1623
3010696,607
3010717,669
3010720,5846
3010726,3320
3010734,511
3010750,729
3010778,2738
3010782,778
3010787,836
3010791,1170
3010815,5096
3010826,741
3010851,522
3010854,1062
3010855,2063
3010863,723
3010882,2162
3010902,694
3010903,808
3010905,5122
3010908,2769
3010911,3960
3010975,2311
3010985,1309
3010988,762
3010989,1162
3010990,1683
3011008,2958
3011010,1301
3011021,1602
3011031,1896
3011045,1759
3011051,712
3011090,2296
3011093,1252
3011108,972
3011110,837
3011123,3633
3011150,1315
3011152,1395
3011154,3691
3011171,515
3011185,557
3011187,2995
3011188,1286
3011192,516
3011196,830
3011209,1206
3011217,867
3011218,1821
3011220,1556
3011221,866
3011234,2215
3011243,731
3011245,1501
3011246,721
3011249,1499
3011250,3253
3011251,1312
3011252,1831
3011256,744
3011258,948
3011264,854
3011268,1110
3011270,964
3011275,909
3011280,686
3011281,957
3011288,1016
3011307,6027
3011312,5208
3011313,1247
3011314,886
3011315,1173
3011330,896
3011331,820
3011332,1922
3011353,2099
3011361,683
3011367,670
3011371,2461
3011384,740
3011386,4205
3011396,590
3011402,1449
3011415,836
3011416,670
3011417,934
3011418,1086
3011419,1719
3011421,1055
3011423,652
3011425,1586
3011429,807
3011431,893
3011435,518
3011437,1952
3011440,3767
3011453,541
3011454,879
3011455,1587
3011456,12690
3011457,578
3011458,2026
3011460,1031
3011463,881
3011464,558
3011467,1527
3011506,4477
3011539,1179
3011563,1166
3011618,616
3011624,1174
3011675,785
3011686,2405
3011707,896
3011787,727
3011789,710
3011819,799
3011833,779
3011834,588
3011920,1024
3011964,3909
3011968,1141
3011969,2815
3011971,528
3011973,521
3011974,807
3011976,2000
3011977,863
3011978,3545
3011988,12376
3011996,1071
3011997,688
3012000,911
3012001,604
3012003,1405
3012004,6281
3012007,813
3012014,575
3012019,592
3012022,1300
3012026,1828
3012032,1827
3012036,998
3012038,608
3012041,512
3012049,7041
3012053,598
3012055,855
3012057,692
3012061,781
3012062,1344
3012066,1748
3012073,7328
3012077,705
3012078,583
3012085,1517
3012091,843
3012094,1871
3012099,2195
3012109,3759
3012112,675
3012113,1130
3012119,1232
3012120,2412
3012124,7007
3012129,1416
3012131,702
3012137,739
3012141,651
3012144,963
3012148,1559
3012155,2127
3012156,575
3012157,854
3012159,533
3012161,1404
3012162,19087
3012163,1525
3012165,8383
3012167,1598
3012170,1884
3012174,1112
3012180,637
3012196,781
3012200,3500
3012211,1249
3012216,1516
3012217,1834
3012219,37466
3012222,551
3012227,1095
3012234,5012
3012236,3742
3012247,580
3012248,2756
3012249,789
3012250,971
3012262,1263
3012263,567
3012266,4524
3012274,1235
3012275,2930
3012276,580
3012277,4195
3012282,1325
3012295,1928
3012297,776
3012298,1374
3012303,5750
3012308,863
3012309,942
3012313,18154
3012315,4439
3012317,631
3012319,11527
3012322,7064
3012329,1058
3012336,923
3012339,710
3012346,10964
3012355,527
3012361,1184
3012364,1063
3012365,1065
3012374,1169
3012379,681
3012385,819
3012387,839
3012391,715
3012396,892
3012397,538
3012399,1682
3012404,2253
3012406,1026
3012417,6097
3012423,964
3012428,628
3012430,635
3012431,1124
3012438,927
3012441,1374
3012444,5839
3012447,1468
3012449,10248
3012453,512
3012460,1456
3012465,3904
3012467,8704
3012471,580
3012474,528
3012475,779
3012477,4878
3012483,4237
3012484,2368
3012485,966
3012487,2019
3012492,884
3012495,5927
3012497,622
3012499,1962
3012500,631
3012502,1757
3012506,1081
3012508,1254
3012526,743
3012531,558
3012545,785
3012549,3130
3012550,709
3012565,638
3012576,5111
3012577,3861
3012587,629
3012593,4317
3012599,659
3012600,590
3012603,660
3012604,1822
3012608,682
3012609,805
3012611,1954
3012620,3140
3012621,57897
3012622,646
3012623,2661
3012626,877
3012633,537
3012636,1918
3012637,635
3012638,5650
3012640,2100
3012643,2995
3012644,1055
3012647,44373
3012648,842
3012649,61447
3012652,4082
3012655,14385
3012656,4469
3012664,15984
3012666,675
3012671,3443
3012676,1937
3012688,1162
3012689,668
3012691,815
3012697,589
3012698,2375
3012700,674
3012702,864
3012703,658
3012704,558
3012706,554
3012709,8085
3012712,3137
3012713,3136
3012718,588
3012721,509
3012725,10067
3012732,1064
3012738,1523
3012739,1096
3012741,791
3012742,8869
3012753,723
3012770,642
3012773,1076
3012777,4098
3012778,2042
3012780,8001
3012782,512
3012783,1503
3012790,4368
3012812,573
3012813,804
3012814,1475
3012821,3823
3012822,677
3012829,15457
3012834,27261
3012836,660
3012837,1281
3012843,506
3012844,676
3012845,2044
3012846,702
3012848,5470
3012851,1214
3012854,2190
3012860,654
3012884,923
3012885,1549
3012886,504
3012887,1026
3012889,9968
3012894,1107
3012901,713
3012902,776
3012903,9617
3012905,3357
3012912,3439
3012921,2643
3012930,571
3012937,50487
3012949,2250
3012953,3160
3012954,1017
3012961,1533
3012962,2445
3012970,709
3012976,584
3012979,6375
3012983,1431
3012984,533
3012988,596
3012998,647
3013001,3019
3013006,1744
3013007,1990
3013011,1456
3013022,1795
3013025,849
3013026,1759
3013028,731
3013029,565
3013032,678
3013033,992
3013044,3275
3013045,671
3013052,791
3013053,840
3013058,1650
3013060,507
3013069,3485
3013080,2472
3013082,8119
3013083,3703
3013089,943
3013091,1927
3013096,1378
3013097,31121
3013107,680
3013115,2425
3013119,554
3013120,3150
3013121,931
3013122,7622
3013123,696
3013127,668
3013132,815
3013134,809
3013146,994
3013148,694
3013151,1489
3013152,2998
3013153,1040
3013154,1214
3013155,5358
3013166,577
3013168,753
3013169,511
3013170,808
3013171,650
3013173,8148
3013174,3742
3013175,758
3013177,976
3013178,649
3013181,640
3013184,730
3013193,739
3013195,6971
3013196,9702
3013197,513
3013199,895
3013200,1493
3013201,1043
3013204,1109
3013205,1129
3013206,2900
3013207,914
3013208,1348
3013219,506
3013225,4347
3013226,10921
3013248,1973
3013249,3120
3013255,1030
3013257,1239
3013258,11133
3013259,2156
3013263,1288
3013267,769
3013268,1204
3013273,2209
3013275,1441
3013281,855
3013282,2244
3013283,3943
3013285,529
3013293,593
3013294,1037
3013297,1082
3013305,4475
3013321,1327
3013323,599
3013331,502
3013333,513
3013334,1236
3013336,1040
3013339,522
3013340,563
3013342,743
3013344,535
3013350,6922
3013355,520
3013358,625
3013361,2342
3013365,2790
3013366,649
3013367,785
3013370,1328
3013372,840
3013373,1813
3013380,6609
3013381,4438
3013385,1026
3013386,1624
3013387,4428
3013402,1168
3013403,24258
3013404,553
3013410,1250
3013411,800
3013415,566
3013416,1159
3013424,2407
3013431,586
3013433,2785
3013437,853
3013442,2052
3013445,722
3013446,503
3013447,4025
3013448,4099
3013450,835
3013452,2842
3013454,885
3013456,10985
3013457,4286
3013459,3930
3013462,1550
3013469,624
3013473,809
3013477,25153
3013478,1949
3013484,4724
3013486,1239
3013496,1175
3013504,1247
3013507,741
3013508,547
3013510,1847
3013512,1247
3013513,824
3013514,1794
3013516,791
3013521,14288
3013525,25371
3013534,14415
3013535,975
3013536,1354
3013538,663
3013540,513
3013549,19699
3013552,945
3013556,509
3013568,796
3013569,1748
3013570,663
3013571,1856
3013575,822
3013577,511
3013578,1284
3013579,657
3013584,604
3013585,6327
3013586,910
3013588,607
3013589,635
3013592,2894
3013596,2076
3013605,627
3013609,992
3013611,573
3013619,23307
3013621,582
3013626,2101
3013627,15501
3013635,1475
3013637,3136
3013641,791
3013644,1172
3013648,865
3013673,2193
3013674,575
3013681,15540
3013685,803
3013701,15659
3013703,630
3013704,821
3013705,4096
3013706,1119
3013741,1244
3013742,1438
3013748,1072
3013759,859
3013766,5290
3013769,1244
3013781,695
3013787,737
3013830,1704
3013845,2393
3013851,796
3013854,895
3013855,2891
3013861,533
3013862,15694
3013864,822
3013868,718
3013870,562
3013872,1965
3013873,708
3013875,2812
3013877,6250
3013878,3248
3013885,930
3013887,674
3013893,900
3013907,613
3013908,13569
3013911,1839
3013916,506
3013917,572
3013921,1168
3013922,8286
3013926,1941
3013932,554
3013934,826
3013935,1030
3013948,955
3013955,1325
3013961,786
3013962,657
3013964,581
3013969,520
3013971,1690
3013976,904
3013981,538
3013992,705
3013993,954
3013994,1472
3014001,2583
3014006,2790
3014014,1221
3014015,977
3014019,769
3014023,1141
3014025,569
3014026,2587
3014029,5698
3014031,543
3014034,20171
3014044,1436
3014049,3872
3014050,1372
3014060,4436
3014061,577
3014067,5121
3014078,38721
3014080,9039
3014084,4798
3014088,1050
3014089,622
3014094,656
3014096,2184
3014103,4534
3014112,810
3014113,704
3014114,1470
3014116,664
3014121,649
3014123,520
3014124,516
3014128,1043
3014141,599
3014143,31989
3014152,848
3014155,1718
3014163,705
3014164,829
3014166,641
3014167,3710
3014173,1299
3014175,19184
3014181,549
3014185,1607
3014186,645
3014192,1938
3014195,6033
3014196,2554
3014197,1802
3014208,3281
3014209,695
3014212,1557
3014213,13755
3014221,9023
3014224,5342
3014233,507
3014236,862
3014238,898
3014239,3201
3014244,644
3014255,1453
3014258,2409
3014261,752
3014268,613
3014274,1170
3014277,11365
3014280,7328
3014282,909
3014289,2226
3014290,983
3014292,2639
3014294,2645
3014304,2138
3014305,7142
3014306,781
3014310,2473
3014313,687
3014327,1229
3014330,1453
3014333,542
3014334,8486
3014340,1370
3014344,928
3014346,4987
3014351,1990
3014353,881
3014362,880
3014365,1500
3014367,1537
3014369,1451
3014377,2486
3014383,15853
3014384,1165
3014386,525
3014391,2134
3014392,16523
3014393,6308
3014397,643
3014398,2601
3014402,1304
3014403,1686
3014407,7409
3014410,903
3014412,1289
3014413,4963
3014415,1370
3014418,584
3014420,785
3014421,2587
3014430,2734
3014433,12548
3014439,850
3014450,1299
3014454,634
3014464,802
3014466,1228
3014467,671
3014469,536
3014477,3271
3014478,989
3014479,924
3014481,1365
3014484,755
3014489,679
3014490,2788
3014509,684
3014512,591
3014517,2628
3014526,802
3014527,1177
3014528,664
3014532,502
3014537,523
3014540,7902
3014549,1344
3014560,3433
3014574,1232
3014577,616
3014579,2429
3014580,3171
3014581,1011
3014587,1472
3014600,2200
3014601,590
3014606,3119
3014608,660
3014634,4122
3014638,675
3014640,1826
3014646,24940
3014647,8331
3014655,1957
3014656,570
3014657,1148
3014661,1443
3014662,1142
3014663,1822
3014665,773
3014667,2831
3014668,1785
3014669,703
3014671,1347
3014672,1383
3014674,656
3014676,4369
3014683,994
3014686,635
3014690,736
3014697,7831
3014698,1128
3014699,3380
3014700,897
3014701,1441
3014715,805
3014716,887
3014717,2045
3014721,554
3014722,783
3014728,158552
3014736,623
3014738,1222
3014739,6491
3014740,1286
3014744,2476
3014745,6486
3014756,763
3014767,3737
3014772,516
3014779,1133
3014780,622
3014784,7402
3014795,3954
3014803,3331
3014810,665
3014816,13137
3014826,647
3014828,13057
3014846,638
3014848,3406
3014856,47581
3014866,844
3014867,14289
3014868,3999
3014878,2492
3014879,562
3014883,675
3014893,535
3014915,1693
3014918,3013
3014922,730
3014928,3092
3014930,958
3015000,1090
3015006,818
3015023,526
3015119,2527
3015123,1538
3015125,2156
3015126,6188
3015132,1440
3015160,23213
3015267,9569
3015292,5347
3015305,4528
3015317,1920
3015319,710
3015326,529
3015368,518
3015381,759
3015384,1164
3015386,3892
3015391,716
3015397,1010
3015398,1068
3015399,543
3015400,504
3015403,633
3015405,510
3015410,675
3015412,1615
3015419,24385
3015422,2549
3015423,1556
3015424,6107
3015427,917
3015431,797
3015434,3291
3015436,1410
3015438,1284
3015442,1308
3015443,614
3015450,654
3015451,810
3015453,570
3015457,852
3015458,1722
3015459,589
3015460,9526
3015463,1132
3015484,593
3015490,30047
3015491,758
3015497,600
3015507,6073
3015508,615
3015509,6449
3015516,597
3015520,893
3015522,5005
3015529,945
3015542,885
3015546,5342
3015549,1754
3015561,713
3015571,1381
3015596,1033
3015598,539
3015601,6388
3015602,2396
3015608,898
3015614,1521
3015618,1031
3015625,1081
3015629,1582
3015633,505
3015634,551
3015635,1499
3015636,1215
3015639,1424
3015642,3040
3015643,592
3015658,3087
3015661,2242
3015662,2187
3015664,1201
3015669,1626
3015675,598
3015676,772
3015677,1165
3015678,874
3015681,2257
3015686,3636
3015689,26758
3015690,1049
3015697,2270
3015701,1397
3015704,535
3015708,3994
3015711,2084
3015718,667
3015723,2065
3015725,597
3015727,1954
3015728,1053
3015738,757
3015741,8623
3015746,1196
3015755,1117
3015756,1810
3015757,587
3015758,1097
3015764,1977
3015765,2335
3015785,639
3015792,916
3015793,566
3015800,1535
3015804,556
3015805,924
3015817,605
3015818,524
3015821,876
3015823,8749
3015852,801
3015864,874
3015877,672
3015885,509
3015894,3741
3015900,1400
3015902,18198
3015903,989
3015904,7448
3015907,564
3015911,2114
3015920,517
3015926,12363
3015937,1089
3015941,757
3015952,1122
3015956,951
3015958,3294
3015959,629
3015964,967
3015975,611
3015976,1191
3015984,773
3015993,709
3016007,794
3016009,1129
3016018,1067
3016021,510
3016023,2852
3016027,748
3016028,658
3016036,593
3016037,540
3016038,2736
3016039,586
3016043,1024
3016048,1310
3016049,553
3016053,1302
3016060,581
3016062,506
3016070,9146
3016071,600
3016073,5025
3016076,3977
3016078,23541
3016085,2214
3016086,605
3016089,6299
3016097,15966
3016101,1580
3016110,647
3016113,4802
3016120,891
3016130,3110
3016133,3515
3016140,520
3016143,9177
3016144,631
3016147,3356
3016149,565
3016152,3287
3016158,2364
3016162,3326
3016164,564
3016166,2403
3016167,2471
3016172,1114
3016173,778
3016177,9382
3016191,920
3016192,2942
3016211,925
3016221,632
3016223,599
3016224,638
3016229,565
3016239,506
3016247,2462
3016257,1170
3016264,1443
3016266,517
3016274,10084
3016281,972
3016282,1777
3016284,775
3016285,836
3016290,754
3016292,15939
3016295,863
3016297,1687
3016299,854
3016306,759
3016311,521
3016312,694
3016313,777
3016314,567
3016319,921
3016321,42294
3016322,627
3016327,767
3016328,827
3016330,2138
3016331,646
3016332,5453
3016333,1958
3016334,929
3016337,1471
3016338,526
3016340,1526
3016347,579
3016356,916
3016369,702
3016370,538
3016371,3488
3016375,1442
3016376,2762
3016385,4729
3016387,12878
3016390,521
3016391,706
3016392,2542
3016398,5727
3016399,781
3016405,561
3016406,3728
3016409,1032
3016419,716
3016424,7410
3016440,614
3016442,728
3016456,1219
3016466,574
3016471,815
3016474,1524
3016476,521
3016486,568
3016493,607
3016496,1020
3016497,908
3016508,905
3016523,885
3016524,5676
3016525,854
3016534,3732
3016536,583
3016549,952
3016551,1189
3016553,639
3016561,2949
3016564,3093
3016568,660
3016583,556
3016595,4019
3016604,623
3016606,1028
3016607,746
3016609,1251
3016612,906
3016613,572
3016618,1072
3016621,39847
3016622,6952
3016624,3159
3016625,583
3016627,540
3016635,5268
3016637,1825
3016641,522
3016645,1111
3016648,1501
3016667,21140
3016674,3887
3016675,18930
3016677,525
3016686,1548
3016690,2381
3016702,42715
3016711,6096
3016714,3997
3016716,2502
3016718,648
3016725,695
3016726,5373
3016730,4071
3016733,2166
3016735,951
3016737,3137
3016745,1099
3016750,3625
3016764,2665
3016767,590
3016783,581
3016786,839
3016793,684
3016800,2418
3016807,6818
3016808,660
3016812,1496
3016817,11660
3016820,2092
3016822,1123
3016824,12600
3016828,997
3016830,38134
3016832,997
3016837,1832
3016847,1486
3016853,2163
3016864,749
3016868,599
3016871,1558
3016876,986
3016878,7845
3016882,1977
3016890,4337
3016894,1061
3016903,5816
3016907,4650
3016918,1117
3016931,2862
3016940,6418
3016944,7119
3016945,1260
3016946,529
3016947,2463
3016951,1852
3016953,4397
3016956,22251
3016957,1732
3016959,2753
3016961,701
3016964,869
3016966,705
3016969,1027
3016973,1667
3016985,786
3016990,552
3016991,898
3016992,1137
3016993,576
3016996,946
3017003,1001
3017012,1959
3017017,3522
3017018,519
3017020,633
3017021,543
3017022,840
3017024,4852
3017034,1778
3017036,527
3017037,543
3017038,820
3017050,690
3017059,14507
3017080,4077
3017100,3048
3017103,640
3017104,1229
3017106,926
3017121,579
3017123,523
3017124,2219
3017127,2400
3017128,668
3017131,649
3017137,951
3017144,3013
3017146,660
3017147,659
3017149,856
3017160,872
3017162,685
3017167,7573
3017173,657
3017177,520
3017178,24803
3017181,843
3017182,517
3017187,752
3017189,2443
3017197,929
3017208,2399
3017218,974
3017219,3634
3017220,714
3017226,725
3017248,2361
3017249,1371
3017253,53098
3017254,507
3017255,1143
3017256,885
3017259,1045
3017286,513
3017295,586
3017306,1696
3017320,2023
3017330,1844
3017331,532
3017333,578
3017334,1779
3017336,986
3017338,802
3017341,34284
3017345,755
3017349,832
3017354,512
3017356,1240
3017363,12053
3017365,589
3017369,1090
3017375,736
3017388,698
3017398,641
3017400,3029
3017410,3982
3017416,1274
3017422,1070
3017423,916
3017451,565
3017453,621
3017456,1283
3017469,780
3017473,810
3017474,4433
3017475,1254
3017477,2791
3017478,950
3017483,510
3017485,525
3017491,1997
3017493,810
3017504,555
3017505,956
3017512,14151
3017513,584
3017518,825
3017537,4874
3017546,4127
3017555,985
3017556,7008
3017557,1182
3017562,1045
3017564,655
3017576,5055
3017579,727
3017581,572
3017592,6737
3017601,1646
3017602,4242
3017605,708
3017609,23719
3017614,750
3017616,914
3017620,517
3017622,2805
3017624,8722
3017628,606
3017637,1827
3017647,1072
3017651,17317
3017652,633
3017657,770
3017660,10543
3017663,555
3017672,893
3017682,1015
3017686,3845
3017687,1158
3017702,534
3017704,1406
3017717,2272
3017727,3775
3017728,3694
3017742,959
3017766,1594
3017770,522
3017796,938
3017798,4729
3017799,1800
3017805,21358
3017816,3332
3017819,541
3017824,1889
3017829,3250
3017850,1497
3017856,793
3017857,884
3017864,722
3017866,547
3017879,3266
3017882,571
3017902,5047
3017906,1529
3017907,736
3017910,52075
3017911,977
3017915,928
3017916,1797
3017917,980
3017918,1530
3017919,12611
3017921,16316
3017922,1806
3017924,24680
3017926,1069
3017936,974
3017938,70
3017945,2100
3017946,538
3017967,1308
3017971,2642
3017979,587
3017994,7129
3017996,2873
3018001,842
3018003,872
3018004,564
3018011,2166
3018012,945
3018018,1693
3018026,923
3018028,1477
3018030,917
3018032,9234
3018040,917
3018042,1025
3018043,3316
3018044,1492
3018050,2640
3018052,1100
3018053,506
3018056,611
3018057,536
3018058,758
3018060,936
3018061,582
3018062,1762
3018066,644
3018074,19717
3018076,853
3018077,1130
3018078,671
3018089,547
3018095,24588
3018097,834
3018103,7745
3018104,557
3018116,596
3018124,9684
3018134,977
3018142,2914
3018145,4777
3018148,801
3018152,529
3018154,2021
3018155,1439
3018165,664
3018166,1500
3018174,9860
3018178,1705
3018189,2053
3018202,827
3018206,528
3018210,1703
3018214,741
3018219,769
3018227,644
3018231,4428
3018235,10758
3018238,1921
3018246,16497
3018247,2462
3018248,1158
3018251,1272
3018252,3104
3018255,2328
3018257,5567
3018258,1559
3018267,557
3018268,505
3018270,2680
3018275,4457
3018277,1995
3018279,9241
3018280,21085
3018282,1053
3018284,523
3018285,574
3018287,620
3018292,1164
3018293,782
3018296,2713
3018298,1901
3018300,990
3018303,1361
3018306,1266
3018308,1297
3018317,850
